,Programs,Genes
7987,135,ENSG00000119912
7988,135,ENSG00000060982
7989,135,ENSG00000115295
7990,135,ENSG00000151718
7991,135,ENSG00000188419
7992,135,ENSG00000100596
7993,135,ENSG00000133110
7994,135,ENSG00000156958
7995,135,ENSG00000173852
7996,135,ENSG00000134352
7997,135,ENSG00000069869
7998,135,ENSG00000168610
7999,135,ENSG00000173334
8000,135,ENSG00000128283
8001,135,ENSG00000169967
8002,135,ENSG00000257594
8003,135,ENSG00000129566
8004,135,ENSG00000135363
8005,135,ENSG00000118873
8006,135,ENSG00000150347
8007,135,ENSG00000119514
8008,135,ENSG00000170776
8009,135,ENSG00000122644
8010,135,ENSG00000163399
8011,135,ENSG00000164741
8012,135,ENSG00000108599
8013,135,ENSG00000105849
8014,135,ENSG00000100330
8015,135,ENSG00000068650
8016,135,ENSG00000134109
8017,135,ENSG00000283085
8018,135,ENSG00000121879
8019,135,ENSG00000153827
8020,135,ENSG00000116132
8021,135,ENSG00000148634
8022,135,ENSG00000154727
8023,135,ENSG00000115641
8024,135,ENSG00000133138
8025,135,ENSG00000132356
8026,135,ENSG00000155313
8027,135,ENSG00000116977
8028,135,ENSG00000255112
8029,135,ENSG00000115159
8030,135,ENSG00000100938
8031,135,ENSG00000138166
8032,135,ENSG00000152818
8033,135,ENSG00000141448
8034,135,ENSG00000125304
8035,135,ENSG00000018408
8036,135,ENSG00000088448
8037,135,ENSG00000095574
8038,135,ENSG00000143870
8039,135,ENSG00000130517
8040,135,ENSG00000164574
8041,135,ENSG00000142192
8042,135,ENSG00000109320
8043,135,ENSG00000072364
8044,135,ENSG00000186591
8045,135,ENSG00000091527
8046,135,ENSG00000112769
8047,135,ENSG00000012174
8048,135,ENSG00000196083
8049,135,ENSG00000075303
8050,135,ENSG00000170852
8051,135,ENSG00000131778
8052,135,ENSG00000148154
8053,135,ENSG00000113441
8054,136,ENSG00000125818
8055,136,ENSG00000089234
8056,136,ENSG00000108671
8057,136,ENSG00000187735
8058,136,ENSG00000150768
8059,136,ENSG00000109971
8060,136,ENSG00000055130
8061,136,ENSG00000100714
8062,136,ENSG00000135387
8063,136,ENSG00000243725
8064,136,ENSG00000103502
8065,136,ENSG00000123739
8066,136,ENSG00000159259
8067,136,ENSG00000171490
8068,136,ENSG00000115207
8069,136,ENSG00000134697
8070,136,ENSG00000113384
8071,136,ENSG00000085760
8072,136,ENSG00000066136
8073,136,ENSG00000131323
8074,136,ENSG00000143127
8075,136,ENSG00000164244
8076,136,ENSG00000116906
8077,136,ENSG00000117614
8078,136,ENSG00000148498
8079,136,ENSG00000133895
8080,136,ENSG00000136536
8081,136,ENSG00000198492
8082,136,ENSG00000064726
8083,136,ENSG00000114867
8084,136,ENSG00000069329
8085,136,ENSG00000091483
8086,136,ENSG00000132128
8087,136,ENSG00000113712
8088,136,ENSG00000141560
8089,136,ENSG00000128050
8090,136,ENSG00000111615
8091,136,ENSG00000163374
8092,136,ENSG00000122218
8093,136,ENSG00000004478
8094,136,ENSG00000076248
8095,136,ENSG00000136875
8096,136,ENSG00000179041
8097,136,ENSG00000132463
8098,136,ENSG00000086589
8099,136,ENSG00000068120
8100,136,ENSG00000156697
8101,136,ENSG00000022840
8102,136,ENSG00000067900
8103,136,ENSG00000101138
8104,136,ENSG00000065427
8105,136,ENSG00000196683
8106,136,ENSG00000086848
8107,136,ENSG00000134910
8108,136,ENSG00000006715
8109,136,ENSG00000067704
8110,136,ENSG00000161526
8111,136,ENSG00000114126
8112,136,ENSG00000170606
8113,136,ENSG00000169139
8114,136,ENSG00000153132
8115,136,ENSG00000282019
8116,136,ENSG00000108055
8117,136,ENSG00000140259
8118,136,ENSG00000147224
8119,136,ENSG00000113575
8120,136,ENSG00000197170
8121,136,ENSG00000100442
8122,136,ENSG00000138375
8123,136,ENSG00000168806
8124,136,ENSG00000185630
8125,136,ENSG00000091140
8126,136,ENSG00000197265
8127,136,ENSG00000169087
8128,136,ENSG00000086232
8129,136,ENSG00000096401
8130,136,ENSG00000108829
8131,136,ENSG00000155561
8132,136,ENSG00000174227
8133,136,ENSG00000145982
8134,136,ENSG00000203668
8135,136,ENSG00000095139
8136,136,ENSG00000225921
8137,136,ENSG00000132305
8138,136,ENSG00000149547
8139,136,ENSG00000108344
8140,136,ENSG00000172500
8141,136,ENSG00000031698
8142,136,ENSG00000132383
8143,136,ENSG00000095380
8144,136,ENSG00000143952
8145,136,ENSG00000023330
8146,136,ENSG00000143799
8147,136,ENSG00000110063
8148,136,ENSG00000171865
8149,136,ENSG00000108588
8150,136,ENSG00000077514
8151,136,ENSG00000179562
8152,136,ENSG00000221955
8153,136,ENSG00000102038
8154,136,ENSG00000100347
8155,136,ENSG00000105993
8156,136,ENSG00000185127
8157,136,ENSG00000074800
8158,136,ENSG00000136715
8159,136,ENSG00000198205
8160,136,ENSG00000275618
8161,136,ENSG00000142864
8162,136,ENSG00000143258
8163,136,ENSG00000179750
8164,136,ENSG00000161956
8165,136,ENSG00000120705
8166,136,ENSG00000061676
8167,136,ENSG00000130935
8168,136,ENSG00000144381
8169,136,ENSG00000131931
8170,136,ENSG00000106290
8171,136,ENSG00000157077
8172,136,ENSG00000143971
8173,136,ENSG00000086827
8174,136,ENSG00000130826
8175,136,ENSG00000086061
8176,136,ENSG00000281818
8177,136,ENSG00000136810
8178,136,ENSG00000116455
8179,136,ENSG00000127837
8180,136,ENSG00000114416
8181,136,ENSG00000172409
8182,136,ENSG00000138443
8183,136,ENSG00000143321
8184,136,ENSG00000158796
8185,136,ENSG00000168439
8186,136,ENSG00000159063
8187,136,ENSG00000283447
8188,136,ENSG00000136935
8189,136,ENSG00000171302
8190,136,ENSG00000113407
8191,136,ENSG00000196455
8192,136,ENSG00000175166
8193,136,ENSG00000198000
8194,136,ENSG00000184304
8195,136,ENSG00000240857
8196,136,ENSG00000004866
8197,136,ENSG00000137073
8198,136,ENSG00000160714
8199,136,ENSG00000196305
8200,136,ENSG00000100462
8201,136,ENSG00000079739
8202,136,ENSG00000172939
8203,136,ENSG00000141385
8204,136,ENSG00000176407
8205,136,ENSG00000167325
8206,136,ENSG00000137574
8207,136,ENSG00000063978
8208,136,ENSG00000090316
8209,136,ENSG00000102054
8210,136,ENSG00000123064
8211,137,ENSG00000117335
8212,137,ENSG00000153250
8213,137,ENSG00000134470
8214,137,ENSG00000111144
8215,137,ENSG00000164924
8216,137,ENSG00000144118
8217,137,ENSG00000003056
8218,137,ENSG00000105281
8219,137,ENSG00000101911
8220,137,ENSG00000114480
8221,137,ENSG00000265808
8222,137,ENSG00000050344
8223,137,ENSG00000102699
8224,137,ENSG00000148572
8225,137,ENSG00000254505
8226,137,ENSG00000163399
8227,137,ENSG00000117298
8228,137,ENSG00000138071
8229,137,ENSG00000124275
8230,137,ENSG00000082781
8231,137,ENSG00000141551
8232,137,ENSG00000111145
8233,137,ENSG00000102265
8234,137,ENSG00000166233
8235,137,ENSG00000135862
8236,137,ENSG00000155903
8237,137,ENSG00000065923
8238,137,ENSG00000089876
8239,137,ENSG00000095261
8240,137,ENSG00000166401
8241,137,ENSG00000074695
8242,137,ENSG00000175556
8243,137,ENSG00000170266
8244,137,ENSG00000149257
8245,137,ENSG00000165806
8246,137,ENSG00000075420
8247,137,ENSG00000076662
8248,137,ENSG00000060656
8249,137,ENSG00000110719
8250,137,ENSG00000213064
8251,137,ENSG00000169018
8252,137,ENSG00000116260
8253,137,ENSG00000143819
8254,137,ENSG00000131269
8255,137,ENSG00000107159
8256,137,ENSG00000109680
8257,137,ENSG00000071537
8258,137,ENSG00000110958
8259,137,ENSG00000091409
8260,137,ENSG00000136436
8261,137,ENSG00000085063
8262,137,ENSG00000109390
8263,137,ENSG00000150093
8264,137,ENSG00000214063
8265,137,ENSG00000177189
8266,137,ENSG00000136240
8267,137,ENSG00000176014
8268,137,ENSG00000171017
8269,137,ENSG00000159267
8270,137,ENSG00000066629
8271,137,ENSG00000170606
8272,137,ENSG00000143367
8273,137,ENSG00000108946
8274,137,ENSG00000153827
8275,137,ENSG00000170522
8276,137,ENSG00000172175
8277,137,ENSG00000275779
8278,137,ENSG00000104783
8279,137,ENSG00000173391
8280,137,ENSG00000135046
8281,137,ENSG00000118217
8282,137,ENSG00000180530
8283,137,ENSG00000079931
8284,137,ENSG00000097033
8285,137,ENSG00000134574
8286,137,ENSG00000185043
8287,137,ENSG00000108518
8288,137,ENSG00000084234
8289,137,ENSG00000125266
8290,137,ENSG00000141367
8291,137,ENSG00000179218
8292,137,ENSG00000142166
8293,137,ENSG00000150961
8294,137,ENSG00000262795
8295,137,ENSG00000096872
8296,137,ENSG00000162909
8297,137,ENSG00000141401
8298,137,ENSG00000182718
8299,137,ENSG00000158710
8300,137,ENSG00000004700
8301,137,ENSG00000107554
8302,137,ENSG00000161960
8303,137,ENSG00000134905
8304,137,ENSG00000197747
8305,137,ENSG00000179918
8306,137,ENSG00000175906
8307,137,ENSG00000214706
8308,137,ENSG00000177239
8309,137,ENSG00000239264
8310,137,ENSG00000143479
8311,137,ENSG00000164949
8312,137,ENSG00000150403
8313,137,ENSG00000115091
8314,137,ENSG00000123728
8315,137,ENSG00000282230
8316,137,ENSG00000112977
8317,137,ENSG00000089248
8318,137,ENSG00000144306
8319,137,ENSG00000105976
8320,137,ENSG00000169251
8321,137,ENSG00000120705
8322,137,ENSG00000184840
8323,137,ENSG00000103876
8324,137,ENSG00000151116
8325,137,ENSG00000128595
8326,137,ENSG00000170468
8327,137,ENSG00000142867
8328,137,ENSG00000102359
8329,137,ENSG00000114573
8330,137,ENSG00000131435
8331,137,ENSG00000113615
8332,137,ENSG00000139329
8333,137,ENSG00000134333
8334,137,ENSG00000117143
8335,137,ENSG00000107984
8336,137,ENSG00000102007
8337,137,ENSG00000182827
8338,137,ENSG00000135535
8339,137,ENSG00000110711
8340,137,ENSG00000165672
8341,137,ENSG00000065882
8342,137,ENSG00000152952
8343,137,ENSG00000123353
8344,137,ENSG00000044115
8345,137,ENSG00000104756
8346,137,ENSG00000153113
8347,137,ENSG00000182240
8348,137,ENSG00000044574
8349,137,ENSG00000065485
8350,137,ENSG00000064012
8351,137,ENSG00000163171
8352,137,ENSG00000140575
8353,137,ENSG00000104635
8354,137,ENSG00000131724
8355,137,ENSG00000100934
8356,137,ENSG00000085491
8357,137,ENSG00000134285
8358,137,ENSG00000023445
8359,137,ENSG00000170876
8360,137,ENSG00000196975
8361,137,ENSG00000126458
8362,137,ENSG00000064601
8363,137,ENSG00000130150
8364,137,ENSG00000070081
8365,137,ENSG00000196505
8366,137,ENSG00000100196
8367,137,ENSG00000112378
8368,137,ENSG00000018408
8369,137,ENSG00000259207
8370,137,ENSG00000067334
8371,137,ENSG00000145780
8372,137,ENSG00000072682
8373,137,ENSG00000184007
8374,137,ENSG00000166340
8375,137,ENSG00000118762
8376,138,ENSG00000188786
8377,138,ENSG00000184007
8378,138,ENSG00000134243
8379,138,ENSG00000105939
8380,138,ENSG00000164924
8381,138,ENSG00000144118
8382,138,ENSG00000198561
8383,138,ENSG00000112079
8384,138,ENSG00000106683
8385,138,ENSG00000109111
8386,138,ENSG00000047644
8387,138,ENSG00000163399
8388,138,ENSG00000170525
8389,138,ENSG00000112419
8390,138,ENSG00000138071
8391,138,ENSG00000100393
8392,138,ENSG00000072121
8393,138,ENSG00000166233
8394,138,ENSG00000135862
8395,138,ENSG00000065613
8396,138,ENSG00000144674
8397,138,ENSG00000100139
8398,138,ENSG00000138166
8399,138,ENSG00000133121
8400,138,ENSG00000278183
8401,138,ENSG00000113712
8402,138,ENSG00000075420
8403,138,ENSG00000133275
8404,138,ENSG00000131626
8405,138,ENSG00000100034
8406,138,ENSG00000117450
8407,138,ENSG00000138246
8408,138,ENSG00000281178
8409,138,ENSG00000083799
8410,138,ENSG00000110422
8411,138,ENSG00000196588
8412,138,ENSG00000071537
8413,138,ENSG00000110958
8414,138,ENSG00000163251
8415,138,ENSG00000091409
8416,138,ENSG00000107290
8417,138,ENSG00000140836
8418,138,ENSG00000126107
8419,138,ENSG00000177189
8420,138,ENSG00000170606
8421,138,ENSG00000100243
8422,138,ENSG00000108946
8423,138,ENSG00000153827
8424,138,ENSG00000116406
8425,138,ENSG00000155252
8426,138,ENSG00000101986
8427,138,ENSG00000173391
8428,138,ENSG00000115677
8429,138,ENSG00000102908
8430,138,ENSG00000068323
8431,138,ENSG00000166716
8432,138,ENSG00000130827
8433,138,ENSG00000137502
8434,138,ENSG00000136813
8435,138,ENSG00000104880
8436,138,ENSG00000111642
8437,138,ENSG00000180667
8438,138,ENSG00000164040
8439,138,ENSG00000171940
8440,138,ENSG00000141367
8441,138,ENSG00000262446
8442,138,ENSG00000129003
8443,138,ENSG00000185963
8444,138,ENSG00000112406
8445,138,ENSG00000254087
8446,138,ENSG00000082153
8447,138,ENSG00000147324
8448,138,ENSG00000196367
8449,138,ENSG00000136026
8450,138,ENSG00000185896
8451,138,ENSG00000169504
8452,138,ENSG00000173905
8453,138,ENSG00000162733
8454,138,ENSG00000173327
8455,138,ENSG00000136869
8456,138,ENSG00000128335
8457,138,ENSG00000282230
8458,138,ENSG00000124574
8459,138,ENSG00000127947
8460,138,ENSG00000125633
8461,138,ENSG00000130779
8462,138,ENSG00000144306
8463,138,ENSG00000133657
8464,138,ENSG00000136068
8465,138,ENSG00000205726
8466,138,ENSG00000163820
8467,138,ENSG00000123104
8468,138,ENSG00000075539
8469,138,ENSG00000280873
8470,138,ENSG00000196526
8471,138,ENSG00000120705
8472,138,ENSG00000151116
8473,138,ENSG00000128595
8474,138,ENSG00000090020
8475,138,ENSG00000114573
8476,138,ENSG00000198399
8477,138,ENSG00000164080
8478,138,ENSG00000136383
8479,138,ENSG00000147065
8480,138,ENSG00000109911
8481,138,ENSG00000171310
8482,138,ENSG00000065882
8483,138,ENSG00000155506
8484,138,ENSG00000099917
8485,138,ENSG00000044115
8486,138,ENSG00000073921
8487,138,ENSG00000044090
8488,138,ENSG00000044574
8489,138,ENSG00000153201
8490,138,ENSG00000213585
8491,138,ENSG00000140396
8492,138,ENSG00000140575
8493,138,ENSG00000032444
8494,138,ENSG00000181929
8495,138,ENSG00000100934
8496,138,ENSG00000084112
8497,138,ENSG00000136167
8498,138,ENSG00000100014
8499,138,ENSG00000167004
8500,138,ENSG00000166181
8501,138,ENSG00000167657
8502,138,ENSG00000100422
8503,138,ENSG00000018408
8504,138,ENSG00000065000
8505,138,ENSG00000198265
8506,138,ENSG00000186575
8507,138,ENSG00000143437
8508,138,ENSG00000145780
8509,138,ENSG00000116237
8510,138,ENSG00000143970
8511,138,ENSG00000142687
8512,138,ENSG00000118762
8513,139,ENSG00000198707
8514,139,ENSG00000157014
8515,139,ENSG00000168259
8516,139,ENSG00000159140
8517,139,ENSG00000119402
8518,139,ENSG00000198740
8519,139,ENSG00000115761
8520,139,ENSG00000047644
8521,139,ENSG00000139842
8522,139,ENSG00000170525
8523,139,ENSG00000118596
8524,139,ENSG00000164244
8525,139,ENSG00000072121
8526,139,ENSG00000135297
8527,139,ENSG00000113141
8528,139,ENSG00000125676
8529,139,ENSG00000134852
8530,139,ENSG00000139946
8531,139,ENSG00000149485
8532,139,ENSG00000122126
8533,139,ENSG00000108424
8534,139,ENSG00000280682
8535,139,ENSG00000164190
8536,139,ENSG00000143157
8537,139,ENSG00000166747
8538,139,ENSG00000214022
8539,139,ENSG00000006194
8540,139,ENSG00000025800
8541,139,ENSG00000164338
8542,139,ENSG00000090686
8543,139,ENSG00000141084
8544,139,ENSG00000078246
8545,139,ENSG00000103978
8546,139,ENSG00000050438
8547,139,ENSG00000114302
8548,139,ENSG00000078295
8549,139,ENSG00000153207
8550,139,ENSG00000115687
8551,139,ENSG00000184575
8552,139,ENSG00000135966
8553,139,ENSG00000112365
8554,139,ENSG00000007202
8555,139,ENSG00000004897
8556,139,ENSG00000102908
8557,139,ENSG00000138375
8558,139,ENSG00000118900
8559,139,ENSG00000002834
8560,139,ENSG00000130856
8561,139,ENSG00000107372
8562,139,ENSG00000135372
8563,139,ENSG00000196152
8564,139,ENSG00000198900
8565,139,ENSG00000111642
8566,139,ENSG00000006704
8567,139,ENSG00000109079
8568,139,ENSG00000106080
8569,139,ENSG00000111737
8570,139,ENSG00000282003
8571,139,ENSG00000133704
8572,139,ENSG00000147324
8573,139,ENSG00000188554
8574,139,ENSG00000167522
8575,139,ENSG00000166833
8576,139,ENSG00000281022
8577,139,ENSG00000062598
8578,139,ENSG00000072422
8579,139,ENSG00000138398
8580,139,ENSG00000158417
8581,139,ENSG00000274442
8582,139,ENSG00000263001
8583,139,ENSG00000198301
8584,139,ENSG00000119396
8585,139,ENSG00000125633
8586,139,ENSG00000167110
8587,139,ENSG00000128585
8588,139,ENSG00000011243
8589,139,ENSG00000105879
8590,139,ENSG00000276072
8591,139,ENSG00000092203
8592,139,ENSG00000117222
8593,139,ENSG00000116698
8594,139,ENSG00000280873
8595,139,ENSG00000140577
8596,139,ENSG00000153046
8597,139,ENSG00000140829
8598,139,ENSG00000185875
8599,139,ENSG00000137522
8600,139,ENSG00000063046
8601,139,ENSG00000087365
8602,139,ENSG00000197912
8603,139,ENSG00000156931
8604,139,ENSG00000055332
8605,139,ENSG00000169155
8606,139,ENSG00000136935
8607,139,ENSG00000139684
8608,139,ENSG00000176624
8609,139,ENSG00000021776
8610,139,ENSG00000137776
8611,139,ENSG00000184402
8612,139,ENSG00000184677
8613,139,ENSG00000113318
8614,139,ENSG00000184634
8615,139,ENSG00000148337
8616,139,ENSG00000167657
8617,139,ENSG00000065000
8618,139,ENSG00000178988
8619,139,ENSG00000136383
8620,139,ENSG00000089597
8621,139,ENSG00000278311
8622,140,ENSG00000118257
8623,140,ENSG00000035403
8624,140,ENSG00000137699
8625,140,ENSG00000163814
8626,140,ENSG00000163923
8627,140,ENSG00000063127
8628,140,ENSG00000283448
8629,140,ENSG00000111321
8630,140,ENSG00000035687
8631,140,ENSG00000109062
8632,140,ENSG00000119514
8633,140,ENSG00000163399
8634,140,ENSG00000117298
8635,140,ENSG00000152291
8636,140,ENSG00000115414
8637,140,ENSG00000141551
8638,140,ENSG00000082781
8639,140,ENSG00000115641
8640,140,ENSG00000148634
8641,140,ENSG00000177731
8642,140,ENSG00000111145
8643,140,ENSG00000204262
8644,140,ENSG00000112343
8645,140,ENSG00000099250
8646,140,ENSG00000196371
8647,140,ENSG00000167460
8648,140,ENSG00000175556
8649,140,ENSG00000148120
8650,140,ENSG00000162413
8651,140,ENSG00000197879
8652,140,ENSG00000166147
8653,140,ENSG00000278183
8654,140,ENSG00000023909
8655,140,ENSG00000143870
8656,140,ENSG00000109320
8657,140,ENSG00000130517
8658,140,ENSG00000091527
8659,140,ENSG00000140961
8660,140,ENSG00000120725
8661,140,ENSG00000184216
8662,140,ENSG00000110218
8663,140,ENSG00000110108
8664,140,ENSG00000140563
8665,140,ENSG00000143819
8666,140,ENSG00000106100
8667,140,ENSG00000107159
8668,140,ENSG00000070540
8669,140,ENSG00000144115
8670,140,ENSG00000148848
8671,140,ENSG00000076716
8672,140,ENSG00000159216
8673,140,ENSG00000077232
8674,140,ENSG00000196924
8675,140,ENSG00000112893
8676,140,ENSG00000102034
8677,140,ENSG00000198743
8678,140,ENSG00000093167
8679,140,ENSG00000159267
8680,140,ENSG00000065308
8681,140,ENSG00000153827
8682,140,ENSG00000104783
8683,140,ENSG00000111885
8684,140,ENSG00000198887
8685,140,ENSG00000115677
8686,140,ENSG00000106348
8687,140,ENSG00000155313
8688,140,ENSG00000116977
8689,140,ENSG00000141448
8690,140,ENSG00000137573
8691,140,ENSG00000180801
8692,140,ENSG00000143384
8693,140,ENSG00000108679
8694,140,ENSG00000164040
8695,140,ENSG00000072364
8696,140,ENSG00000262446
8697,140,ENSG00000186591
8698,140,ENSG00000012174
8699,140,ENSG00000160211
8700,140,ENSG00000167202
8701,140,ENSG00000120063
8702,140,ENSG00000119912
8703,140,ENSG00000115295
8704,140,ENSG00000162909
8705,140,ENSG00000070404
8706,140,ENSG00000134954
8707,140,ENSG00000091136
8708,140,ENSG00000167987
8709,140,ENSG00000013588
8710,140,ENSG00000008513
8711,140,ENSG00000102024
8712,140,ENSG00000143479
8713,140,ENSG00000116984
8714,140,ENSG00000164949
8715,140,ENSG00000152061
8716,140,ENSG00000159640
8717,140,ENSG00000169919
8718,140,ENSG00000283085
8719,140,ENSG00000166311
8720,140,ENSG00000204291
8721,140,ENSG00000185499
8722,140,ENSG00000166888
8723,140,ENSG00000089248
8724,140,ENSG00000134996
8725,140,ENSG00000155090
8726,140,ENSG00000103671
8727,140,ENSG00000076067
8728,140,ENSG00000130844
8729,140,ENSG00000185551
8730,140,ENSG00000106366
8731,140,ENSG00000117143
8732,140,ENSG00000156709
8733,140,ENSG00000107984
8734,140,ENSG00000100596
8735,140,ENSG00000173442
8736,140,ENSG00000152952
8737,140,ENSG00000182446
8738,140,ENSG00000168610
8739,140,ENSG00000160796
8740,140,ENSG00000154734
8741,140,ENSG00000185650
8742,140,ENSG00000185567
8743,140,ENSG00000108602
8744,140,ENSG00000134109
8745,140,ENSG00000100815
8746,140,ENSG00000140564
8747,140,ENSG00000170876
8748,140,ENSG00000132356
8749,140,ENSG00000058262
8750,140,ENSG00000170248
8751,140,ENSG00000152818
8752,140,ENSG00000131471
8753,140,ENSG00000141526
8754,140,ENSG00000125304
8755,140,ENSG00000018408
8756,140,ENSG00000116237
8757,140,ENSG00000161013
8758,140,ENSG00000163931
8759,140,ENSG00000072682
8760,140,ENSG00000187210
8761,140,ENSG00000166340
8762,140,ENSG00000113441
8763,140,ENSG00000128641
8764,141,ENSG00000156273
8765,141,ENSG00000108854
8766,141,ENSG00000162616
8767,141,ENSG00000135677
8768,141,ENSG00000067900
8769,141,ENSG00000125257
8770,141,ENSG00000140299
8771,141,ENSG00000147437
8772,141,ENSG00000119321
8773,141,ENSG00000102699
8774,141,ENSG00000136869
8775,141,ENSG00000145246
8776,141,ENSG00000120690
8777,141,ENSG00000266412
8778,141,ENSG00000146278
8779,141,ENSG00000205302
8780,141,ENSG00000149311
8781,141,ENSG00000250722
8782,141,ENSG00000152601
8783,141,ENSG00000135048
8784,141,ENSG00000121281
8785,141,ENSG00000134138
8786,141,ENSG00000139508
8787,141,ENSG00000124508
8788,141,ENSG00000057252
8789,141,ENSG00000197081
8790,141,ENSG00000003402
8791,142,ENSG00000117143
8792,142,ENSG00000140563
8793,142,ENSG00000107984
8794,142,ENSG00000107159
8795,142,ENSG00000160211
8796,142,ENSG00000152952
8797,142,ENSG00000167987
8798,142,ENSG00000035687
8799,142,ENSG00000131459
8800,142,ENSG00000119514
8801,142,ENSG00000143479
8802,142,ENSG00000152061
8803,142,ENSG00000164949
8804,142,ENSG00000185567
8805,142,ENSG00000198743
8806,142,ENSG00000134109
8807,142,ENSG00000169919
8808,142,ENSG00000283085
8809,142,ENSG00000082781
8810,142,ENSG00000141551
8811,142,ENSG00000133138
8812,142,ENSG00000115641
8813,142,ENSG00000104783
8814,142,ENSG00000111885
8815,142,ENSG00000089248
8816,142,ENSG00000058262
8817,142,ENSG00000155313
8818,142,ENSG00000116977
8819,142,ENSG00000068366
8820,142,ENSG00000141448
8821,142,ENSG00000134996
8822,142,ENSG00000137573
8823,142,ENSG00000162413
8824,142,ENSG00000278183
8825,142,ENSG00000072682
8826,142,ENSG00000187210
8827,142,ENSG00000166340
8828,142,ENSG00000113441
8829,142,ENSG00000110218
8830,143,ENSG00000163932
8831,143,ENSG00000115425
8832,143,ENSG00000134243
8833,143,ENSG00000145623
8834,143,ENSG00000163406
8835,143,ENSG00000110422
8836,143,ENSG00000109911
8837,143,ENSG00000109971
8838,143,ENSG00000112759
8839,143,ENSG00000161960
8840,143,ENSG00000110958
8841,143,ENSG00000117450
8842,143,ENSG00000044115
8843,143,ENSG00000197746
8844,143,ENSG00000091409
8845,143,ENSG00000169504
8846,143,ENSG00000158006
8847,143,ENSG00000071189
8848,143,ENSG00000196743
8849,143,ENSG00000110315
8850,143,ENSG00000136869
8851,143,ENSG00000138071
8852,143,ENSG00000181929
8853,143,ENSG00000136167
8854,143,ENSG00000183283
8855,143,ENSG00000173391
8856,143,ENSG00000130779
8857,143,ENSG00000144306
8858,143,ENSG00000169251
8859,143,ENSG00000074695
8860,143,ENSG00000177807
8861,143,ENSG00000108774
8862,143,ENSG00000151116
8863,143,ENSG00000108518
8864,143,ENSG00000084234
8865,143,ENSG00000257365
8866,143,ENSG00000096968
8867,143,ENSG00000184007
8868,143,ENSG00000254087
8869,143,ENSG00000082153
8870,144,ENSG00000137124
8871,144,ENSG00000108064
8872,144,ENSG00000108039
8873,144,ENSG00000153989
8874,144,ENSG00000144118
8875,144,ENSG00000107581
8876,144,ENSG00000143761
8877,144,ENSG00000187109
8878,144,ENSG00000187736
8879,144,ENSG00000001167
8880,144,ENSG00000116750
8881,144,ENSG00000119414
8882,144,ENSG00000156261
8883,144,ENSG00000196531
8884,144,ENSG00000170759
8885,144,ENSG00000119929
8886,144,ENSG00000147677
8887,144,ENSG00000107625
8888,144,ENSG00000148688
8889,144,ENSG00000089009
8890,144,ENSG00000076685
8891,144,ENSG00000170340
8892,144,ENSG00000165630
8893,144,ENSG00000103365
8894,144,ENSG00000197958
8895,144,ENSG00000156482
8896,144,ENSG00000152464
8897,144,ENSG00000197965
8898,144,ENSG00000095564
8899,144,ENSG00000107789
8900,144,ENSG00000182197
8901,144,ENSG00000138326
8902,144,ENSG00000174444
8903,144,ENSG00000198408
8904,144,ENSG00000182180
8905,144,ENSG00000119912
8906,144,ENSG00000115295
8907,144,ENSG00000057608
8908,144,ENSG00000183337
8909,144,ENSG00000151465
8910,144,ENSG00000137154
8911,144,ENSG00000136758
8912,144,ENSG00000122882
8913,144,ENSG00000107566
8914,144,ENSG00000119547
8915,144,ENSG00000145592
8916,144,ENSG00000039560
8917,144,ENSG00000176986
8918,144,ENSG00000198060
8919,144,ENSG00000075914
8920,144,ENSG00000204764
8921,144,ENSG00000255112
8922,144,ENSG00000165637
8923,144,ENSG00000145741
8924,144,ENSG00000151923
8925,144,ENSG00000086061
8926,144,ENSG00000108010
8927,144,ENSG00000122958
8928,144,ENSG00000175387
8929,144,ENSG00000127334
8930,144,ENSG00000107937
8931,144,ENSG00000175029
8932,144,ENSG00000079332
8933,144,ENSG00000155906
8934,144,ENSG00000152457
8935,144,ENSG00000164024
8936,144,ENSG00000096063
8937,144,ENSG00000154473
8938,144,ENSG00000131504
8939,144,ENSG00000165732
8940,144,ENSG00000136997
8941,144,ENSG00000198924
8942,144,ENSG00000138279
8943,144,ENSG00000254772
8944,144,ENSG00000072401
8945,144,ENSG00000073711
8946,144,ENSG00000136986
8947,145,ENSG00000185532
8948,145,ENSG00000136153
8949,145,ENSG00000117335
8950,145,ENSG00000172819
8951,145,ENSG00000102096
8952,145,ENSG00000157551
8953,145,ENSG00000184363
8954,145,ENSG00000164442
8955,145,ENSG00000139629
8956,145,ENSG00000183421
8957,145,ENSG00000095203
8958,145,ENSG00000120756
8959,145,ENSG00000152495
8960,145,ENSG00000144063
8961,145,ENSG00000203896
8962,145,ENSG00000096696
8963,145,ENSG00000122641
8964,145,ENSG00000123892
8965,145,ENSG00000147257
8966,145,ENSG00000158050
8967,145,ENSG00000010932
8968,145,ENSG00000171243
8969,145,ENSG00000198018
8970,145,ENSG00000173801
8971,145,ENSG00000180263
8972,145,ENSG00000185591
8973,145,ENSG00000087510
8974,145,ENSG00000114529
8975,145,ENSG00000179841
8976,145,ENSG00000189334
8977,145,ENSG00000241186
8978,145,ENSG00000105989
8979,145,ENSG00000141384
8980,145,ENSG00000198759
8981,145,ENSG00000204175
8982,145,ENSG00000165272
8983,145,ENSG00000162390
8984,145,ENSG00000111319
8985,145,ENSG00000006451
